,x,y
5865,2001.4945054945056,206.55737704918036
5793,2001.4945054945056,207.04918032786887
5867,2001.4945054945056,206.55737704918036
5795,2001.4945054945056,207.04918032786887
5866,2001.4945054945056,206.55737704918036
5868,2001.5274725274726,206.55737704918036
5869,2001.5274725274726,206.55737704918036
5870,2001.5274725274726,206.55737704918036
5987,2001.5274725274726,206.06557377049182
5985,2001.5274725274726,206.06557377049182
5798,2001.5274725274726,207.04918032786887
5986,2001.5274725274726,206.06557377049182
5797,2001.5274725274726,207.04918032786887
5796,2001.5274725274726,207.04918032786887
5988,2001.5604395604396,206.06557377049182
5989,2001.5604395604396,206.06557377049182
5990,2001.5604395604396,206.06557377049182
5873,2001.5604395604396,206.55737704918036
5872,2001.5604395604396,206.55737704918036
5871,2001.5604395604396,206.55737704918036
5991,2001.5934065934066,206.06557377049182
5992,2001.5934065934066,206.06557377049182
5993,2001.5934065934066,206.06557377049182
6147,2001.5934065934066,205.57377049180332
6148,2001.5934065934066,205.57377049180332
6149,2001.5934065934066,205.57377049180332
6276,2001.6263736263736,205.08196721311478
5996,2001.6263736263736,206.06557377049182
5995,2001.6263736263736,206.06557377049182
6278,2001.6263736263736,205.08196721311478
6277,2001.6263736263736,205.08196721311478
5994,2001.6263736263736,206.06557377049182
6150,2001.6263736263736,205.57377049180332
6151,2001.6263736263736,205.57377049180332
6152,2001.6263736263736,205.57377049180332
6280,2001.6593406593406,205.08196721311478
6153,2001.6593406593406,205.57377049180332
6154,2001.6593406593406,205.57377049180332
6155,2001.6593406593406,205.57377049180332
6365,2001.6593406593406,204.59016393442624
6364,2001.6593406593406,204.59016393442624
6363,2001.6593406593406,204.59016393442624
6281,2001.6593406593406,205.08196721311478
6279,2001.6593406593406,205.08196721311478
6366,2001.6923076923076,204.59016393442624
6368,2001.6923076923076,204.59016393442624
6367,2001.6923076923076,204.59016393442624
6282,2001.6923076923076,205.08196721311478
6284,2001.6923076923076,205.08196721311478
6283,2001.6923076923076,205.08196721311478
6285,2001.7252747252749,205.08196721311478
6286,2001.7252747252749,205.08196721311478
6287,2001.7252747252749,205.08196721311478
6370,2001.7252747252749,204.59016393442624
6369,2001.7252747252749,204.59016393442624
6371,2001.7252747252749,204.59016393442624
6290,2001.7582417582419,205.08196721311478
6289,2001.7582417582419,205.08196721311478
6372,2001.7582417582419,204.59016393442624
6373,2001.7582417582419,204.59016393442624
6374,2001.7582417582419,204.59016393442624
6288,2001.7582417582419,205.08196721311478
5998,2001.7912087912089,206.06557377049182
6291,2001.7912087912089,205.08196721311478
6292,2001.7912087912089,205.08196721311478
6293,2001.7912087912089,205.08196721311478
6158,2001.7912087912089,205.57377049180332
5997,2001.7912087912089,206.06557377049182
6157,2001.7912087912089,205.57377049180332
5999,2001.7912087912089,206.06557377049182
6156,2001.7912087912089,205.57377049180332
6159,2001.8241758241759,205.57377049180332
6161,2001.8241758241759,205.57377049180332
6160,2001.8241758241759,205.57377049180332
6002,2001.8241758241759,206.06557377049182
6000,2001.8241758241759,206.06557377049182
5799,2001.8241758241759,207.04918032786887
5874,2001.8241758241759,206.55737704918036
5875,2001.8241758241759,206.55737704918036
5876,2001.8241758241759,206.55737704918036
5801,2001.8241758241759,207.04918032786887
5800,2001.8241758241759,207.04918032786887
6001,2001.8241758241759,206.06557377049182
5802,2001.857142857143,207.04918032786887
5803,2001.857142857143,207.04918032786887
5804,2001.857142857143,207.04918032786887
5742,2001.857142857143,207.5409836065574
5879,2001.857142857143,206.55737704918036
5744,2001.857142857143,207.5409836065574
6005,2001.857142857143,206.06557377049182
6004,2001.857142857143,206.06557377049182
6003,2001.857142857143,206.06557377049182
5877,2001.857142857143,206.55737704918036
5878,2001.857142857143,206.55737704918036
5743,2001.857142857143,207.5409836065574
5745,2001.89010989011,207.5409836065574
5746,2001.89010989011,207.5409836065574
5591,2001.89010989011,208.52459016393445
5747,2001.89010989011,207.5409836065574
5672,2001.89010989011,208.03278688524594
5589,2001.89010989011,208.52459016393445
5806,2001.89010989011,207.04918032786887
5807,2001.89010989011,207.04918032786887
5805,2001.89010989011,207.04918032786887
5670,2001.89010989011,208.03278688524594
5671,2001.89010989011,208.03278688524594
5590,2001.89010989011,208.52459016393445
5594,2001.923076923077,208.52459016393445
5593,2001.923076923077,208.52459016393445
5592,2001.923076923077,208.52459016393445
5511,2001.923076923077,209.01639344262298
5513,2001.923076923077,209.01639344262298
5512,2001.923076923077,209.01639344262298
5673,2001.923076923077,208.03278688524594
5674,2001.923076923077,208.03278688524594
5675,2001.923076923077,208.03278688524594
5515,2001.956043956044,209.01639344262298
5596,2001.956043956044,208.52459016393445
5442,2001.956043956044,209.5081967213115
5443,2001.956043956044,209.5081967213115
5444,2001.956043956044,209.5081967213115
5516,2001.956043956044,209.01639344262298
5595,2001.956043956044,208.52459016393445
5514,2001.956043956044,209.01639344262298
5597,2001.956043956044,208.52459016393445
5517,2001.989010989011,209.01639344262298
5518,2001.989010989011,209.01639344262298
5519,2001.989010989011,209.01639344262298
5447,2001.989010989011,209.5081967213115
5446,2001.989010989011,209.5081967213115
5445,2001.989010989011,209.5081967213115
5450,2002.0219780219782,209.5081967213115
5449,2002.0219780219782,209.5081967213115
5520,2002.0219780219782,209.01639344262298
5448,2002.0219780219782,209.5081967213115
5522,2002.0219780219782,209.01639344262298
5521,2002.0219780219782,209.01639344262298
5525,2002.0549450549452,209.01639344262298
5600,2002.0549450549452,208.52459016393445
5599,2002.0549450549452,208.52459016393445
5452,2002.0549450549452,209.5081967213115
5523,2002.0549450549452,209.01639344262298
5524,2002.0549450549452,209.01639344262298
5451,2002.0549450549452,209.5081967213115
5598,2002.0549450549452,208.52459016393445
5453,2002.0549450549452,209.5081967213115
5528,2002.0879120879122,209.01639344262298
5527,2002.0879120879122,209.01639344262298
5602,2002.0879120879122,208.52459016393445
5603,2002.0879120879122,208.52459016393445
5601,2002.0879120879122,208.52459016393445
5526,2002.0879120879122,209.01639344262298
5605,2002.1208791208792,208.52459016393445
5530,2002.1208791208792,209.01639344262298
5529,2002.1208791208792,209.01639344262298
5604,2002.1208791208792,208.52459016393445
5531,2002.1208791208792,209.01639344262298
5606,2002.1208791208792,208.52459016393445
5532,2002.1538461538462,209.01639344262298
5533,2002.1538461538462,209.01639344262298
5534,2002.1538461538462,209.01639344262298
5676,2002.1538461538462,208.03278688524594
5608,2002.1538461538462,208.52459016393445
5607,2002.1538461538462,208.52459016393445
5677,2002.1538461538462,208.03278688524594
5678,2002.1538461538462,208.03278688524594
5609,2002.1538461538462,208.52459016393445
5680,2002.1868131868132,208.03278688524594
5612,2002.1868131868132,208.52459016393445
5611,2002.1868131868132,208.52459016393445
5681,2002.1868131868132,208.03278688524594
5610,2002.1868131868132,208.52459016393445
5679,2002.1868131868132,208.03278688524594
5613,2002.2197802197802,208.52459016393445
5614,2002.2197802197802,208.52459016393445
5682,2002.2197802197802,208.03278688524594
5683,2002.2197802197802,208.03278688524594
5684,2002.2197802197802,208.03278688524594
5615,2002.2197802197802,208.52459016393445
5685,2002.2527472527472,208.03278688524594
5686,2002.2527472527472,208.03278688524594
5687,2002.2527472527472,208.03278688524594
5616,2002.2527472527472,208.52459016393445
5617,2002.2527472527472,208.52459016393445
5618,2002.2527472527472,208.52459016393445
5690,2002.2857142857142,208.03278688524594
5619,2002.2857142857142,208.52459016393445
5536,2002.2857142857142,209.01639344262298
5535,2002.2857142857142,209.01639344262298
5689,2002.2857142857142,208.03278688524594
5621,2002.2857142857142,208.52459016393445
5688,2002.2857142857142,208.03278688524594
5620,2002.2857142857142,208.52459016393445
5537,2002.2857142857142,209.01639344262298
5622,2002.3186813186815,208.52459016393445
5623,2002.3186813186815,208.52459016393445
5624,2002.3186813186815,208.52459016393445
5538,2002.3186813186815,209.01639344262298
5539,2002.3186813186815,209.01639344262298
5540,2002.3186813186815,209.01639344262298
5454,2002.3516483516485,209.5081967213115
5627,2002.3516483516485,208.52459016393445
5626,2002.3516483516485,208.52459016393445
5625,2002.3516483516485,208.52459016393445
5541,2002.3516483516485,209.01639344262298
5542,2002.3516483516485,209.01639344262298
5543,2002.3516483516485,209.01639344262298
5455,2002.3516483516485,209.5081967213115
5456,2002.3516483516485,209.5081967213115
5459,2002.3846153846155,209.5081967213115
5458,2002.3846153846155,209.5081967213115
5544,2002.3846153846155,209.01639344262298
5546,2002.3846153846155,209.01639344262298
5545,2002.3846153846155,209.01639344262298
5457,2002.3846153846155,209.5081967213115
5547,2002.4175824175825,209.01639344262298
5548,2002.4175824175825,209.01639344262298
5462,2002.4175824175825,209.5081967213115
5549,2002.4175824175825,209.01639344262298
5383,2002.4175824175825,210.00000000000003
5460,2002.4175824175825,209.5081967213115
5461,2002.4175824175825,209.5081967213115
5382,2002.4175824175825,210.00000000000003
5384,2002.4175824175825,210.00000000000003
5298,2002.4505494505495,210.49180327868856
5299,2002.4505494505495,210.49180327868856
5300,2002.4505494505495,210.49180327868856
5387,2002.4505494505495,210.00000000000003
5463,2002.4505494505495,209.5081967213115
5385,2002.4505494505495,210.00000000000003
5464,2002.4505494505495,209.5081967213115
5465,2002.4505494505495,209.5081967213115
5386,2002.4505494505495,210.00000000000003
5301,2002.4835164835165,210.49180327868856
5302,2002.4835164835165,210.49180327868856
5388,2002.4835164835165,210.00000000000003
5303,2002.4835164835165,210.49180327868856
5390,2002.4835164835165,210.00000000000003
5389,2002.4835164835165,210.00000000000003
5391,2002.5164835164835,210.00000000000003
5392,2002.5164835164835,210.00000000000003
5393,2002.5164835164835,210.00000000000003
5306,2002.5164835164835,210.49180327868856
5305,2002.5164835164835,210.49180327868856
5304,2002.5164835164835,210.49180327868856
5225,2002.5164835164835,210.98360655737707
5224,2002.5164835164835,210.98360655737707
5223,2002.5164835164835,210.98360655737707
5307,2002.5494505494505,210.49180327868856
5226,2002.5494505494505,210.98360655737707
5227,2002.5494505494505,210.98360655737707
5228,2002.5494505494505,210.98360655737707
5308,2002.5494505494505,210.49180327868856
5309,2002.5494505494505,210.49180327868856
5229,2002.5824175824175,210.98360655737707
5312,2002.5824175824175,210.49180327868856
5230,2002.5824175824175,210.98360655737707
5231,2002.5824175824175,210.98360655737707
5310,2002.5824175824175,210.49180327868856
5311,2002.5824175824175,210.49180327868856
5232,2002.6153846153848,210.98360655737707
5158,2002.6153846153848,211.4754098360656
5159,2002.6153846153848,211.4754098360656
5233,2002.6153846153848,210.98360655737707
5234,2002.6153846153848,210.98360655737707
5315,2002.6153846153848,210.49180327868856
5314,2002.6153846153848,210.49180327868856
5313,2002.6153846153848,210.49180327868856
5157,2002.6153846153848,211.4754098360656
5237,2002.6483516483518,210.98360655737707
5160,2002.6483516483518,211.4754098360656
5161,2002.6483516483518,211.4754098360656
5162,2002.6483516483518,211.4754098360656
5235,2002.6483516483518,210.98360655737707
5236,2002.6483516483518,210.98360655737707
5240,2002.6813186813188,210.98360655737707
5164,2002.6813186813188,211.4754098360656
5163,2002.6813186813188,211.4754098360656
5238,2002.6813186813188,210.98360655737707
5239,2002.6813186813188,210.98360655737707
5165,2002.6813186813188,211.4754098360656
5168,2002.7142857142858,211.4754098360656
5167,2002.7142857142858,211.4754098360656
5166,2002.7142857142858,211.4754098360656
5105,2002.7142857142858,211.96721311475412
5104,2002.7142857142858,211.96721311475412
5103,2002.7142857142858,211.96721311475412
5243,2002.7142857142858,210.98360655737707
5242,2002.7142857142858,210.98360655737707
5241,2002.7142857142858,210.98360655737707
5171,2002.7472527472528,211.4754098360656
5108,2002.7472527472528,211.96721311475412
5107,2002.7472527472528,211.96721311475412
5106,2002.7472527472528,211.96721311475412
5169,2002.7472527472528,211.4754098360656
5170,2002.7472527472528,211.4754098360656
5111,2002.7802197802198,211.96721311475412
5110,2002.7802197802198,211.96721311475412
5109,2002.7802197802198,211.96721311475412
5048,2002.7802197802198,212.45901639344265
5047,2002.7802197802198,212.45901639344265
5046,2002.7802197802198,212.45901639344265
5112,2002.8131868131868,211.96721311475412
5113,2002.8131868131868,211.96721311475412
5114,2002.8131868131868,211.96721311475412
4991,2002.8131868131868,212.95081967213116
4990,2002.8131868131868,212.95081967213116
4989,2002.8131868131868,212.95081967213116
5049,2002.8131868131868,212.45901639344265
5050,2002.8131868131868,212.45901639344265
5051,2002.8131868131868,212.45901639344265
4942,2002.8461538461538,213.4426229508197
4941,2002.8461538461538,213.4426229508197
4943,2002.8461538461538,213.4426229508197
4994,2002.8461538461538,212.95081967213116
4993,2002.8461538461538,212.95081967213116
4992,2002.8461538461538,212.95081967213116
5053,2002.8461538461538,212.45901639344265
5054,2002.8461538461538,212.45901639344265
5052,2002.8461538461538,212.45901639344265
4996,2002.8791208791208,212.95081967213116
4997,2002.8791208791208,212.95081967213116
4944,2002.8791208791208,213.4426229508197
4884,2002.8791208791208,213.93442622950823
4945,2002.8791208791208,213.4426229508197
4946,2002.8791208791208,213.4426229508197
4995,2002.8791208791208,212.95081967213116
4886,2002.8791208791208,213.93442622950823
4885,2002.8791208791208,213.93442622950823
4947,2002.912087912088,213.4426229508197
4824,2002.912087912088,214.42622950819674
4948,2002.912087912088,213.4426229508197
4949,2002.912087912088,213.4426229508197
4887,2002.912087912088,213.93442622950823
4889,2002.912087912088,213.93442622950823
4888,2002.912087912088,213.93442622950823
4825,2002.912087912088,214.42622950819674
4826,2002.912087912088,214.42622950819674
4892,2002.945054945055,213.93442622950823
4829,2002.945054945055,214.42622950819674
4828,2002.945054945055,214.42622950819674
4766,2002.945054945055,214.91803278688528
4890,2002.945054945055,213.93442622950823
4827,2002.945054945055,214.42622950819674
4764,2002.945054945055,214.91803278688528
4765,2002.945054945055,214.91803278688528
4891,2002.945054945055,213.93442622950823
4769,2002.978021978022,214.91803278688528
4767,2002.978021978022,214.91803278688528
4830,2002.978021978022,214.42622950819674
4831,2002.978021978022,214.42622950819674
4832,2002.978021978022,214.42622950819674
4768,2002.978021978022,214.91803278688528
4771,2003.010989010989,214.91803278688528
4835,2003.010989010989,214.42622950819674
4770,2003.010989010989,214.91803278688528
4772,2003.010989010989,214.91803278688528
4834,2003.010989010989,214.42622950819674
4833,2003.010989010989,214.42622950819674
4837,2003.043956043956,214.42622950819674
4838,2003.043956043956,214.42622950819674
4773,2003.043956043956,214.91803278688528
4774,2003.043956043956,214.91803278688528
4836,2003.043956043956,214.42622950819674
4775,2003.043956043956,214.91803278688528
4778,2003.076923076923,214.91803278688528
4839,2003.076923076923,214.42622950819674
4840,2003.076923076923,214.42622950819674
4841,2003.076923076923,214.42622950819674
4777,2003.076923076923,214.91803278688528
4776,2003.076923076923,214.91803278688528
4780,2003.10989010989,214.91803278688528
4781,2003.10989010989,214.91803278688528
4779,2003.10989010989,214.91803278688528
4842,2003.10989010989,214.42622950819674
4843,2003.10989010989,214.42622950819674
4844,2003.10989010989,214.42622950819674
4782,2003.142857142857,214.91803278688528
4895,2003.142857142857,213.93442622950823
4894,2003.142857142857,213.93442622950823
4783,2003.142857142857,214.91803278688528
4845,2003.142857142857,214.42622950819674
4846,2003.142857142857,214.42622950819674
4847,2003.142857142857,214.42622950819674
4784,2003.142857142857,214.91803278688528
4893,2003.142857142857,213.93442622950823
4848,2003.1758241758241,214.42622950819674
4849,2003.1758241758241,214.42622950819674
4850,2003.1758241758241,214.42622950819674
4896,2003.1758241758241,213.93442622950823
4897,2003.1758241758241,213.93442622950823
4898,2003.1758241758241,213.93442622950823
4952,2003.2087912087914,213.4426229508197
4899,2003.2087912087914,213.93442622950823
4900,2003.2087912087914,213.93442622950823
4901,2003.2087912087914,213.93442622950823
4853,2003.2087912087914,214.42622950819674
4950,2003.2087912087914,213.4426229508197
4951,2003.2087912087914,213.4426229508197
4851,2003.2087912087914,214.42622950819674
4852,2003.2087912087914,214.42622950819674
4953,2003.2417582417584,213.4426229508197
4954,2003.2417582417584,213.4426229508197
4955,2003.2417582417584,213.4426229508197
4903,2003.2417582417584,213.93442622950823
4998,2003.2417582417584,212.95081967213116
4904,2003.2417582417584,213.93442622950823
4999,2003.2417582417584,212.95081967213116
5000,2003.2417582417584,212.95081967213116
4902,2003.2417582417584,213.93442622950823
5055,2003.2747252747254,212.45901639344265
4957,2003.2747252747254,213.4426229508197
5056,2003.2747252747254,212.45901639344265
5057,2003.2747252747254,212.45901639344265
5002,2003.2747252747254,212.95081967213116
5001,2003.2747252747254,212.95081967213116
4956,2003.2747252747254,213.4426229508197
4958,2003.2747252747254,213.4426229508197
5003,2003.2747252747254,212.95081967213116
5059,2003.3076923076924,212.45901639344265
5006,2003.3076923076924,212.95081967213116
5060,2003.3076923076924,212.45901639344265
5173,2003.3076923076924,211.4754098360656
5115,2003.3076923076924,211.96721311475412
5005,2003.3076923076924,212.95081967213116
5004,2003.3076923076924,212.95081967213116
5116,2003.3076923076924,211.96721311475412
5174,2003.3076923076924,211.4754098360656
5058,2003.3076923076924,212.45901639344265
5172,2003.3076923076924,211.4754098360656
5117,2003.3076923076924,211.96721311475412
5118,2003.3406593406594,211.96721311475412
5246,2003.3406593406594,210.98360655737707
5316,2003.3406593406594,210.49180327868856
5119,2003.3406593406594,211.96721311475412
5317,2003.3406593406594,210.49180327868856
5318,2003.3406593406594,210.49180327868856
5245,2003.3406593406594,210.98360655737707
5061,2003.3406593406594,212.45901639344265
5062,2003.3406593406594,212.45901639344265
5063,2003.3406593406594,212.45901639344265
5244,2003.3406593406594,210.98360655737707
5177,2003.3406593406594,211.4754098360656
5176,2003.3406593406594,211.4754098360656
5175,2003.3406593406594,211.4754098360656
5120,2003.3406593406594,211.96721311475412
5320,2003.3736263736264,210.49180327868856
5321,2003.3736263736264,210.49180327868856
5249,2003.3736263736264,210.98360655737707
5248,2003.3736263736264,210.98360655737707
5247,2003.3736263736264,210.98360655737707
5394,2003.3736263736264,210.00000000000003
5468,2003.3736263736264,209.5081967213115
